  5276,'1 ',1, 222,  14,   103.200,    50.303,     0.000,     0.000,     0.000,     0.000, 222,1,0
  5278,'1 ',1, 222,  14,   118.800,    57.012,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7070,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3163,'1 ',1, 222,  23,    22.900,     9.667,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3459,'1 ',1, 222,  23,    26.900,    11.344,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7190,'1 ',1, 222,  40,     4.000,     2.077,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7188,'1 ',1, 222,  40,     5.400,     2.769,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7049,'1 ',1, 222,  20,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7048,'1 ',1, 222,  20,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  8000,'1 ',1, 222,   4,    15.800,     4.509,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7051,'1 ',1, 222,   3,    21.900,     6.973,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7050,'1 ',1, 222,   3,    27.800,     8.939,     0.000,     0.000,     0.000,     0.000, 222,1,0
750272,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750273,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3242,'1 ',1, 222,   2,    20.000,     3.084,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3240,'1 ',1, 222,   2,    30.100,     4.626,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7324,'1 ',1, 222,  30,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7323,'1 ',1, 222,  30,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7125,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7126,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7212,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7192,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7101,'1 ',1, 222,  24,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7100,'1 ',1, 222,  24,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3345,'1 ',1, 222,   1,     8.500,     5.851,     0.000,     0.000,     0.000,     0.000, 222,1,0
  8119,'1 ',1, 222,   1,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  8120,'1 ',1, 222,   1,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7105,'1 ',1, 222,   4,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7104,'1 ',1, 222,   4,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3019,'1 ',1, 222,   1,   107.700,     8.777,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3020,'1 ',1, 222,   1,   112.000,     9.152,     0.000,     0.000,     0.000,     0.000, 222,1,0
750266,'1 ',1, 222,   1,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750265,'1 ',1, 222,   1,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3107,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750253,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1008,'1 ',1, 222,   1,   116.700,    16.125,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1033,'1 ',1, 222,   1,    88.000,    12.191,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3466,'1 ',1, 222,  23,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1941,'1 ',1, 222,  23,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3390,'1 ',1, 222,  24,    13.600,     8.321,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1083,'1 ',1, 222,  24,    13.600,     8.321,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7064,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7017,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
   852,'1 ',1, 222,   4,    13.600,     4.821,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7098,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7099,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750327,'1 ',1, 222,   2,   112.900,    27.947,     0.000,     0.000,     0.000,     0.000, 222,1,0
750334,'1 ',1, 222,   2,    60.300,    20.251,     0.000,     0.000,     0.000,     0.000, 222,1,0
750330,'1 ',1, 222,   2,    29.700,    10.028,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3294,'1 ',1, 222,  12,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750244,'1 ',1, 222,  12,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  2776,'1 ',1, 222,  12,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7768,'1 ',1, 222,   1,   111.400,    52.755,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7762,'1 ',1, 222,   1,   107.000,    50.681,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7087,'1 ',1, 222,   3,    14.800,     0.614,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7088,'1 ',1, 222,   3,    23.200,     0.966,     0.000,     0.000,     0.000,     0.000, 222,1,0
750298,'1 ',1, 222,   3,    40.500,    -3.934,     0.000,     0.000,     0.000,     0.000, 222,1,0
750299,'1 ',1, 222,   3,    40.500,    -3.934,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7084,'1 ',1, 222,  24,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7000,'1 ',1, 222,  24,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  5209,'1 ',1, 222,   4,    27.200,    17.243,     0.000,     0.000,     0.000,     0.000, 222,1,0
750399,'1 ',1, 222,  23,    27.000,     6.244,     0.000,     0.000,     0.000,     0.000, 222,1,0
   843,'1 ',1, 222,  23,    35.700,     8.193,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3287,'1 ',1, 222,  23,    38.600,    13.877,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3298,'1 ',1, 222,  23,    31.600,    11.317,     0.000,     0.000,     0.000,     0.000, 222,1,0
   938,'1 ',1, 222,  23,   144.500,    25.364,     0.000,     0.000,     0.000,     0.000, 222,1,0
   830,'1 ',1, 222,  23,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7186,'1 ',1, 222,  40,     2.600,     1.685,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7185,'1 ',1, 222,  40,     2.600,     1.685,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7120,'1 ',1, 222,   3,    16.400,    -2.095,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7093,'1 ',1, 222,   3,    16.400,    -2.095,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7014,'1 ',1, 222,  23,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7012,'1 ',1, 222,  23,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1076,'1 ',1, 222,   2,    21.600,    11.975,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1076,'2 ',1, 222,   2,    28.600,    15.834,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3334,'1 ',1, 222,   2,    32.600,    13.711,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3333,'1 ',1, 222,   2,    31.300,    13.219,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7004,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7003,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7037,'1 ',1, 222,  14,    25.400,     3.853,     0.000,     0.000,     0.000,     0.000, 222,1,0
750317,'1 ',1, 222,  14,    45.100,     6.939,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7076,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7075,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7158,'1 ',1, 222,   4,     6.300,     3.864,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7191,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7189,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3207,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3131,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  4009,'1 ',1, 222,  40,     5.800,     3.766,     0.000,     0.000,     0.000,     0.000, 222,1,0
  4008,'1 ',1, 222,  40,     5.800,     3.766,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3270,'1 ',1, 222,   4,    34.000,     5.503,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3272,'1 ',1, 222,   4,    36.800,     5.887,     0.000,     0.000,     0.000,     0.000, 222,1,0
750375,'1 ',1, 222,  12,   258.000,    45.907,     0.000,     0.000,     0.000,     0.000, 222,1,0
   975,'1 ',1, 222,   3,    68.400,    -2.196,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3204,'1 ',1, 222,  23,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
   879,'1 ',1, 222,  23,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750312,'1 ',1, 222,  12,    26.400,     9.847,     0.000,     0.000,     0.000,     0.000, 222,1,0
750313,'1 ',1, 222,  12,    26.400,     9.847,     0.000,     0.000,     0.000,     0.000, 222,1,0
750312,'2 ',1, 222,  12,    26.400,     9.847,     0.000,     0.000,     0.000,     0.000, 222,1,0
750313,'2 ',1, 222,  12,    26.400,     9.847,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1059,'1 ',1, 222,   3,    36.800,     3.187,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3761,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1085,'1 ',1, 222,   3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1087,'1 ',1, 222,   3,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3245,'1 ',1, 222,  24,    34.400,    11.201,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3244,'1 ',1, 222,  24,    30.500,     9.923,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7083,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7082,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7070,'2 ',1, 222,  14,    42.600,     8.453,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7071,'1 ',1, 222,  14,    46.100,     9.233,     0.000,     0.000,     0.000,     0.000, 222,1,0
750293,'1 ',1, 222,   3,   140.500,    21.087,     0.000,     0.000,     0.000,     0.000, 222,1,0
750337,'1 ',1, 222,   2,    83.100,    36.019,     0.000,     0.000,     0.000,     0.000, 222,1,0
750045,'1 ',1, 222,   2,    79.800,    34.638,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3344,'1 ',1, 222,   4,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3404,'1 ',1, 222,   4,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3241,'1 ',1, 222,   2,    21.100,     5.278,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3239,'1 ',1, 222,   2,    25.800,     6.451,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3186,'1 ',1, 222,  20,    14.500,     7.716,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3190,'1 ',1, 222,  20,    14.500,     7.716,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3305,'1 ',1, 222,  14,    27.100,     3.043,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3303,'1 ',1, 222,  14,    33.100,     3.708,     0.000,     0.000,     0.000,     0.000, 222,1,0
 30015,'1 ',1, 222,   3,    15.700,     2.409,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3452,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3453,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3051,'1 ',1, 222,  30,     6.200,     4.064,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3050,'1 ',1, 222,  30,     6.200,     4.064,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3299,'1 ',1, 222,  23,    32.100,     6.214,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3335,'1 ',1, 222,  23,    28.500,     5.535,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1773,'1 ',1, 222,  12,    28.000,    12.638,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1775,'1 ',1, 222,  12,    28.000,    12.638,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1774,'1 ',1, 222,  12,    33.600,    15.106,     0.000,     0.000,     0.000,     0.000, 222,1,0
  1776,'1 ',1, 222,  12,    22.400,    10.070,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7213,'1 ',1, 222,   3,    40.400,     8.766,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3216,'1 ',1, 222,   3,    31.800,     6.916,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7041,'1 ',1, 222,  14,    25.300,     9.854,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7042,'1 ',1, 222,  14,    41.300,    16.061,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3132,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3133,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3205,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3206,'1 ',1, 222,  14,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750379,'1 ',1, 222,  14,    46.700,    17.630,     0.000,     0.000,     0.000,     0.000, 222,1,0
750338,'1 ',1, 222,  12,   165.800,    53.940,     0.000,     0.000,     0.000,     0.000, 222,1,0
750406,'1 ',1, 222,   2,    31.700,    -7.183,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3266,'1 ',1, 222,   4,    41.800,    19.458,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3267,'1 ',1, 222,   4,    45.300,    21.138,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3103,'1 ',1, 222,   4,    38.300,    17.878,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3519,'1 ',1, 222,   4,    47.000,    21.928,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3337,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3336,'1 ',1, 222,   2,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3534,'1 ',1, 222,   4,    39.300,    22.873,     0.000,     0.000,     0.000,     0.000, 222,1,0
750330,'2 ',1, 222,   2,    27.100,     6.343,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3053,'1 ',1, 222,   2,    24.100,     5.561,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7206,'1 ',1, 222,   1,    98.100,    23.432,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7202,'1 ',1, 222,   1,    98.100,    23.432,     0.000,     0.000,     0.000,     0.000, 222,1,0
   859,'1 ',1, 222,  23,    26.500,    10.147,     0.000,     0.000,     0.000,     0.000, 222,1,0
   882,'1 ',1, 222,  23,    35.100,    13.397,     0.000,     0.000,     0.000,     0.000, 222,1,0
750409,'1 ',1, 222,   2,    10.000,    -2.258,     0.000,     0.000,     0.000,     0.000, 222,1,0
  8116,'1 ',1, 222,   1,    38.100,     9.180,     0.000,     0.000,     0.000,     0.000, 222,1,0
  8117,'1 ',1, 222,   1,    36.500,     8.889,     0.000,     0.000,     0.000,     0.000, 222,1,0
  8115,'1 ',1, 222,   1,    38.100,     9.180,     0.000,     0.000,     0.000,     0.000, 222,1,0
  8118,'1 ',1, 222,   1,    38.100,     9.180,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3008,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3255,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7025,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7016,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3174,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  3175,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
   916,'1 ',1, 222,   2,    82.700,    18.921,     0.000,     0.000,     0.000,     0.000, 222,1,0
   919,'1 ',1, 222,   2,    38.900,     8.875,     0.000,     0.000,     0.000,     0.000, 222,1,0
750364,'1 ',1, 222,   1,    80.200,    -0.164,     0.000,     0.000,     0.000,     0.000, 222,1,0
  5079,'1 ',1, 222,   1,    86.900,    -0.203,     0.000,     0.000,     0.000,     0.000, 222,1,0
750286,'1 ',1, 222,   4,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
750285,'1 ',1, 222,   4,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
  7074,'1 ',1, 222,  40,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000, 222,1,0
